"common_name","year","phase","tree_id","doy_mean","doy_median","obs_number","first_doy","last_doy","interquartile_range"
"pignut hickory",2020,"leaf drop",86263,255.25,259.5,4,226,276,13.25
"pignut hickory",2020,"leaf drop",86264,253.666666666667,259,3,226,276,25
"pignut hickory",2020,"leaf drop",86265,266,260,5,226,309,17
"pignut hickory",2020,"leaf drop",86266,278.875,274.5,8,226,319,46.75
"pignut hickory",2020,"leafout",86262,207.8125,213.5,32,136,307,72.5
"pignut hickory",2020,"leafout",86263,193.692307692308,189,39,125,279,85.5
"pignut hickory",2020,"leafout",86264,193.916666666667,189.5,36,125,279,84.25
"pignut hickory",2020,"leafout",86265,200.184210526316,192,38,127,307,87
"pignut hickory",2020,"leafout",86266,198.15873015873,190,63,126,319,90
"pignut hickory",2020,"Open flowers",86262,151.5,150.5,4,149,156,4
"pignut hickory",2020,"Open flowers",86263,145.8,144,5,141,152,6
"pignut hickory",2020,"Open flowers",86265,158,154,6,144,189,7.75
"pignut hickory",2020,"Open flowers",86266,149,143.5,8,134,189,5
"pignut hickory",2020,"Pollen release (flowers)",86262,156,156,1,156,156,0
"pignut hickory",2020,"Pollen release (flowers)",86263,143,143,1,143,143,0
"pignut hickory",2020,"Pollen release (flowers)",86265,161.5,157,4,143,189,13
"pignut hickory",2020,"Pollen release (flowers)",86266,189,189,1,189,189,0
"pignut hickory",2020,"Recent fruit or seed drop",86262,241.285714285714,224,7,220,279,39
"pignut hickory",2020,"Recent fruit or seed drop",86263,251.8,259.5,10,224,279,36
"pignut hickory",2020,"Recent fruit or seed drop",86264,239.375,225,8,220,279,37.5
"pignut hickory",2020,"Recent fruit or seed drop",86265,248.785714285714,248,14,224,279,28.25
"pignut hickory",2020,"Recent fruit or seed drop",86266,244.666666666667,241,21,215,279,33
"pignut hickory",2020,"Ripe fruits",86262,240.666666666667,226,9,220,279,36
"pignut hickory",2020,"Ripe fruits",86263,251.571428571429,251,7,224,279,34.5
"pignut hickory",2020,"Ripe fruits",86264,264,262,3,251,279,14
"pignut hickory",2020,"Ripe fruits",86265,246.333333333333,243,12,224,279,29.25
"pignut hickory",2020,"Ripe fruits",86266,241.928571428571,239,14,215,279,32.5
"possumhaw",2017,"Colored leaves",169166,335,335,1,335,335,0
"possumhaw",2017,"Fruits",169168,335,335,1,335,335,0
"possumhaw",2017,"leafout",169166,335,335,1,335,335,0
"possumhaw",2017,"Ripe fruits",169168,335,335,1,335,335,0
"possumhaw",2018,"budburst",169166,197,197,1,197,197,0
"possumhaw",2018,"budburst",169171,173,173,1,173,173,0
"possumhaw",2018,"Colored leaves",169165,310,311.5,8,287,325,9.25
"possumhaw",2018,"Colored leaves",169166,315,315.5,8,304,327,11
"possumhaw",2018,"Colored leaves",169167,306.571428571429,308,7,278,317,9.5
"possumhaw",2018,"Colored leaves",169168,312.125,311.5,8,304,325,9.25
"possumhaw",2018,"Colored leaves",169171,303.363636363636,306,11,270,330,28.5
"possumhaw",2018,"flowers",169168,309.75,308,12,280,342,26.25
"possumhaw",2018,"flowers",169171,264.8,274,10,170,308,31.25
"possumhaw",2018,"Fruits",169165,247.866666666667,246,15,189,317,78
"possumhaw",2018,"Fruits",169166,221.333333333333,207,9,189,272,47
"possumhaw",2018,"Fruits",169167,219.916666666667,216.5,12,197,260,23
"possumhaw",2018,"Fruits",169168,283.826086956522,304,23,197,344,68
"possumhaw",2018,"Fruits",169171,250,256,6,189,278,16.25
"possumhaw",2018,"Increasing leaf size",169167,278,278,1,278,278,0
"possumhaw",2018,"Increasing leaf size",169171,173,173,1,173,173,0
"possumhaw",2018,"leaf drop",169165,316.2,316,5,308,325,2
"possumhaw",2018,"leaf drop",169166,318.4,317,5,308,327,10
"possumhaw",2018,"leaf drop",169167,316.2,316,5,308,325,2
"possumhaw",2018,"leaf drop",169168,313.375,311.5,8,304,327,11.25
"possumhaw",2018,"leaf drop",169171,302.9,303.5,10,270,330,31.75
"possumhaw",2018,"leafout",169165,264.736842105263,278,19,189,325,94.5
"possumhaw",2018,"leafout",169166,270.25,279,20,189,335,98.5
"possumhaw",2018,"leafout",169167,254.142857142857,246,21,197,317,91
"possumhaw",2018,"leafout",169168,270.894736842105,282,19,197,325,75
"possumhaw",2018,"leafout",169171,272.888888888889,283.5,18,170,330,53.5
"possumhaw",2018,"Open flowers",169171,270.7,274,10,229,308,31.25
"possumhaw",2018,"Recent fruit or seed drop",169165,281.571428571429,287,7,224,316,40
"possumhaw",2018,"Recent fruit or seed drop",169167,238.2,234,5,224,260,19
"possumhaw",2018,"Recent fruit or seed drop",169168,290.4,304,5,260,308,36
"possumhaw",2018,"Recent fruit or seed drop",169171,269.333333333333,270,3,260,278,9
"possumhaw",2018,"Ripe fruits",169165,285.111111111111,287,9,224,317,36
"possumhaw",2018,"Ripe fruits",169166,272,272,1,272,272,0
"possumhaw",2018,"Ripe fruits",169167,238.2,234,5,224,260,19
"possumhaw",2018,"Ripe fruits",169168,309.235294117647,315,17,260,344,42
"possumhaw",2018,"Ripe fruits",169171,273.75,274,4,260,287,12.75
"possumhaw",2019,"budburst",169165,135.529411764706,129,34,83,204,36.5
"possumhaw",2019,"budburst",169166,142.230769230769,136,39,83,217,39.5
"possumhaw",2019,"budburst",169167,140.162162162162,136,37,83,207,36
"possumhaw",2019,"budburst",169168,130.684210526316,129,38,83,180,37
"possumhaw",2019,"budburst",169171,169.318181818182,150.5,22,104,297,66.75
"possumhaw",2019,"Colored leaves",169165,275.142857142857,274,49,180,321,44
"possumhaw",2019,"Colored leaves",169166,278.615384615385,276.5,52,220,329,46.5
"possumhaw",2019,"Colored leaves",169167,269.846153846154,268,39,220,310,35
"possumhaw",2019,"Colored leaves",169168,266.34693877551,269,49,145,313,44
"possumhaw",2019,"Colored leaves",169171,289.894736842105,292,19,245,321,22.5
"possumhaw",2019,"flowers",169165,140,133,39,103,258,36.5
"possumhaw",2019,"flowers",169166,150.578947368421,137,38,103,298,32.25
"possumhaw",2019,"flowers",169167,147.820512820513,138,39,103,298,31.5
"possumhaw",2019,"flowers",169168,142.785714285714,138,42,103,258,32.25
"possumhaw",2019,"flowers",169171,209.081632653061,186,49,109,321,131
"possumhaw",2019,"Fruits",169165,242.803921568627,251,51,166,303,56.5
"possumhaw",2019,"Fruits",169166,241.84,250.5,50,166,303,57
"possumhaw",2019,"Fruits",169167,243.52,251.5,50,166,303,53.25
"possumhaw",2019,"Fruits",169168,242.518518518519,251.5,54,166,303,58.75
"possumhaw",2019,"Fruits",169171,235.7,244,30,173,301,54
"possumhaw",2019,"Increasing leaf size",169165,137.705882352941,129,34,103,259,40.25
"possumhaw",2019,"Increasing leaf size",169166,135.40625,129,32,103,223,36.5
"possumhaw",2019,"Increasing leaf size",169167,135.142857142857,129,35,103,223,31
"possumhaw",2019,"Increasing leaf size",169168,134.526315789474,129,38,103,223,27.5
"possumhaw",2019,"Increasing leaf size",169171,169.541666666667,151,24,109,297,52.25
"possumhaw",2019,"leaf drop",169165,293.428571428571,297,28,267,321,30.75
"possumhaw",2019,"leaf drop",169166,293,297,32,245,329,36.25
"possumhaw",2019,"leaf drop",169167,286.761904761905,288,21,267,310,24
"possumhaw",2019,"leaf drop",169168,287.692307692308,289.5,26,245,311,26.5
"possumhaw",2019,"leaf drop",169171,297.466666666667,297,15,271,321,16
"possumhaw",2019,"leafout",169165,204.851851851852,200.5,108,103,321,119.25
"possumhaw",2019,"leafout",169166,207.768518518519,203,108,103,329,119.25
"possumhaw",2019,"leafout",169167,195.09900990099,183,101,103,310,119
"possumhaw",2019,"leafout",169168,200.581818181818,187,110,103,313,119.75
"possumhaw",2019,"leafout",169171,214.126984126984,212,63,109,321,121
"possumhaw",2019,"Open flowers",169165,154.363636363636,154,11,150,160,2.5
"possumhaw",2019,"Open flowers",169166,154.8,154,10,151,160,2.5
"possumhaw",2019,"Open flowers",169167,154.8,154,10,151,160,2.5
"possumhaw",2019,"Open flowers",169168,157.181818181818,155,11,153,166,5
"possumhaw",2019,"Open flowers",169171,220.68,219,25,147,301,110
"possumhaw",2019,"Recent fruit or seed drop",169165,277.52,279,25,220,311,29
"possumhaw",2019,"Recent fruit or seed drop",169166,270.45,268.5,20,220,301,23.5
"possumhaw",2019,"Recent fruit or seed drop",169167,271.565217391304,269,23,220,311,41
"possumhaw",2019,"Recent fruit or seed drop",169168,273.64,271,25,239,311,27
"possumhaw",2019,"Recent fruit or seed drop",169171,252.05,260,20,186,306,31.75
"possumhaw",2019,"Ripe fruits",169165,266.30303030303,267,33,230,303,30
"possumhaw",2019,"Ripe fruits",169166,265.466666666667,265,30,233,298,24.5
"possumhaw",2019,"Ripe fruits",169167,263.405405405405,263,37,207,303,33
"possumhaw",2019,"Ripe fruits",169168,271.060606060606,268,33,245,303,29
"possumhaw",2019,"Ripe fruits",169171,246.666666666667,254,21,173,306,57
"possumhaw",2020,"budburst",169165,119.078947368421,114.5,38,79,197,23.25
"possumhaw",2020,"budburst",169166,119.636363636364,112,33,79,197,23
"possumhaw",2020,"budburst",169167,121.725,117.5,40,79,197,25.5
"possumhaw",2020,"budburst",169168,117.764705882353,112.5,34,79,197,22
"possumhaw",2020,"budburst",169171,124.48275862069,120,29,99,170,23
"possumhaw",2020,"Colored leaves",169165,286.48275862069,290,29,237,334,52
"possumhaw",2020,"Colored leaves",169166,286.48275862069,290,29,237,334,52
"possumhaw",2020,"Colored leaves",169167,275.291666666667,270,24,237,313,49.5
"possumhaw",2020,"Colored leaves",169168,279.458333333333,276,24,237,314,46
"possumhaw",2020,"Colored leaves",169171,305.705882352941,308,17,261,347,39
"possumhaw",2020,"flowers",169165,128.975609756098,126,41,69,167,35
"possumhaw",2020,"flowers",169166,129.65,127,40,97,167,39.5
"possumhaw",2020,"flowers",169167,126.340909090909,126,44,69,160,28.5
"possumhaw",2020,"flowers",169168,134.863636363636,135,44,89,171,40.5
"possumhaw",2020,"flowers",169171,171.931506849315,151,73,99,315,91
"possumhaw",2020,"Fruits",169165,216.8125,224,48,162,301,73.25
"possumhaw",2020,"Fruits",169166,214.54,219.5,50,160,301,74.75
"possumhaw",2020,"Fruits",169167,207.2,205,45,158,273,70
"possumhaw",2020,"Fruits",169168,218.816326530612,224,49,160,301,75
"possumhaw",2020,"Fruits",169171,199.064516129032,190,31,163,261,42.5
"possumhaw",2020,"Increasing leaf size",169165,131.186046511628,125,43,97,197,38.5
"possumhaw",2020,"Increasing leaf size",169166,130.6,123,45,97,197,47
"possumhaw",2020,"Increasing leaf size",169167,130.645833333333,125,48,97,197,29.25
"possumhaw",2020,"Increasing leaf size",169168,131.5,125,42,97,197,42.5
"possumhaw",2020,"Increasing leaf size",169171,130.28125,126,32,104,207,21.75
"possumhaw",2020,"leaf drop",169165,306.9375,311.5,16,267,336,20.25
"possumhaw",2020,"leaf drop",169166,289.05,310.5,20,123,336,32.25
"possumhaw",2020,"leaf drop",169167,275.733333333333,301,15,123,319,35
"possumhaw",2020,"leaf drop",169168,275.4375,298,16,123,319,38.75
"possumhaw",2020,"leaf drop",169171,307.888888888889,310,18,250,356,43
"possumhaw",2020,"leafout",169165,193.375,174,104,100,334,110.75
"possumhaw",2020,"leafout",169166,193.269230769231,174,104,100,334,110.75
"possumhaw",2020,"leafout",169167,183.75,168,104,100,314,105
"possumhaw",2020,"leafout",169168,187.489795918367,170.5,98,100,314,106.75
"possumhaw",2020,"leafout",169171,184.659340659341,163,91,104,347,84
"possumhaw",2020,"Open flowers",169165,156.285714285714,156,7,152,162,6
"possumhaw",2020,"Open flowers",169166,156.75,157,8,152,162,6.5
"possumhaw",2020,"Open flowers",169167,156,156,7,152,160,6
"possumhaw",2020,"Open flowers",169168,163.307692307692,164,13,154,171,7
"possumhaw",2020,"Open flowers",169171,199.1875,165,32,106,297,104.5
"possumhaw",2020,"Recent fruit or seed drop",169165,283,280,3,279,290,5.5
"possumhaw",2020,"Recent fruit or seed drop",169166,284.5,284.5,2,279,290,5.5
"possumhaw",2020,"Recent fruit or seed drop",169168,273,279,3,250,290,20
"possumhaw",2020,"Recent fruit or seed drop",169171,226.75,203.5,4,188,312,36.25
"possumhaw",2020,"Ripe fruits",169165,259.333333333333,262,15,198,301,24
"possumhaw",2020,"Ripe fruits",169166,253.166666666667,259,18,198,301,28.25
"possumhaw",2020,"Ripe fruits",169167,251,251,15,227,273,18.5
"possumhaw",2020,"Ripe fruits",169168,252.190476190476,260,21,170,301,29
"possumhaw",2020,"Ripe fruits",169171,221.2,207,5,188,261,50
"red maple",2018,"Colored leaves",166763,281,279.5,4,272,293,16.5
"red maple",2018,"Colored leaves",166764,277.4,272,5,263,293,15
"red maple",2018,"Colored leaves",166765,279.444444444444,272,9,259,304,21
"red maple",2018,"Colored leaves",166766,290,290,2,287,293,3
"red maple",2018,"Colored leaves",166767,282.5,287,8,263,293,21
"red maple",2018,"leaf drop",166763,308.333333333333,311,3,293,321,14
"red maple",2018,"leaf drop",166764,306.333333333333,311,3,287,321,17
"red maple",2018,"leaf drop",166765,289,293,9,263,321,32
"red maple",2018,"leaf drop",166766,312.333333333333,308,3,308,321,6.5
"red maple",2018,"leaf drop",166767,298.285714285714,293,7,272,321,15
"red maple",2018,"leafout",166763,275.857142857143,272,7,251,293,22.5
"red maple",2018,"leafout",166764,280,279.5,6,263,293,19.5
"red maple",2018,"leafout",166765,279.444444444444,272,9,259,304,21
"red maple",2018,"leafout",166766,277.4,272,5,263,293,15
"red maple",2018,"leafout",166767,282.5,287,8,263,293,21
"red maple",2019,"budburst",166763,117.625,115,40,94,157,19
"red maple",2019,"budburst",166764,115.757575757576,115,33,89,157,22
"red maple",2019,"budburst",166765,117.4,117,40,91,157,22.25
"red maple",2019,"budburst",166766,120.04347826087,119,23,101,157,15.5
"red maple",2019,"budburst",166767,118.952380952381,117,21,101,157,17
"red maple",2019,"Colored leaves",166763,254.222222222222,278.5,18,115,305,17.75
"red maple",2019,"Colored leaves",166764,261.875,277,24,115,307,31
"red maple",2019,"Colored leaves",166765,271.304347826087,272,23,239,305,25.5
"red maple",2019,"Colored leaves",166766,282.5,287,16,239,311,30.75
"red maple",2019,"Colored leaves",166767,278.055555555556,279,18,239,308,21.25
"red maple",2019,"flowers",166763,117.428571428571,112,35,95,157,21
"red maple",2019,"flowers",166764,101.0625,102.5,16,76,121,8.75
"red maple",2019,"flowers",166765,101.892857142857,102.5,28,76,133,17.75
"red maple",2019,"flowers",166766,115.117647058824,109,17,76,142,34
"red maple",2019,"flowers",166767,105.5,106.5,12,76,142,9.75
"red maple",2019,"Fruits",166763,135.520833333333,137,48,111,173,22.25
"red maple",2019,"Fruits",166764,134.333333333333,141,3,121,141,10
"red maple",2019,"Fruits",166765,121,121,1,121,121,0
"red maple",2019,"Fruits",166766,128,125,4,120,142,5.5
"red maple",2019,"Fruits",166767,134.347826086957,129,23,117,160,16
"red maple",2019,"Increasing leaf size",166763,132.731707317073,128,41,111,189,20
"red maple",2019,"Increasing leaf size",166764,134.742857142857,126,35,111,228,19
"red maple",2019,"Increasing leaf size",166765,131.785714285714,126,28,111,189,17
"red maple",2019,"Increasing leaf size",166766,133.785714285714,127,28,111,189,18.25
"red maple",2019,"Increasing leaf size",166767,134.821428571429,128.5,28,115,189,17.25
"red maple",2019,"leaf drop",166763,286.866666666667,286,15,269,308,17.5
"red maple",2019,"leaf drop",166764,287.692307692308,288,13,263,308,17
"red maple",2019,"leaf drop",166765,281.833333333333,279,18,257,308,23
"red maple",2019,"leaf drop",166766,293.5,294.5,10,269,311,25.25
"red maple",2019,"leaf drop",166767,292.75,292.5,12,269,311,21.25
"red maple",2019,"leafout",166763,174.060975609756,149.5,82,111,305,91
"red maple",2019,"leafout",166764,188.482352941176,173,85,111,307,118
"red maple",2019,"leafout",166765,180.222222222222,153,63,111,305,117.5
"red maple",2019,"leafout",166766,187.815384615385,160,65,111,311,122
"red maple",2019,"leafout",166767,182.819672131148,157,61,115,305,110
"red maple",2019,"Open flowers",166763,117.533333333333,115,30,97,150,21.5
"red maple",2019,"Open flowers",166764,107,104,14,96,121,11.25
"red maple",2019,"Open flowers",166765,104.045454545455,103.5,22,89,121,13.25
"red maple",2019,"Open flowers",166766,112.583333333333,107,12,92,142,14.5
"red maple",2019,"Open flowers",166767,111,108,12,96,142,10
"red maple",2019,"Pollen release (flowers)",166763,97,97,1,97,97,0
"red maple",2019,"Pollen release (flowers)",166764,100.8,101,5,96,103,2
"red maple",2019,"Pollen release (flowers)",166765,103.083333333333,103,12,92,117,5
"red maple",2019,"Pollen release (flowers)",166766,103.333333333333,107,3,96,107,5.5
"red maple",2019,"Pollen release (flowers)",166767,110,117,3,96,117,10.5
"red maple",2019,"Recent fruit or seed drop",166763,154.2,153,15,144,173,11
"red maple",2019,"Recent fruit or seed drop",166765,126.333333333333,117,3,117,145,14
"red maple",2019,"Recent fruit or seed drop",166766,117,117,2,117,117,0
"red maple",2019,"Recent fruit or seed drop",166767,160.25,160,4,153,168,3.75
"red maple",2019,"Ripe fruits",166763,146.863636363636,147.5,22,124,173,11
"red maple",2019,"Ripe fruits",166767,154.8,153,5,149,160,8
"red maple",2020,"budburst",166763,120,122,11,108,126,9
"red maple",2020,"budburst",166764,111.578947368421,122,19,54,133,16
"red maple",2020,"budburst",166765,113.08,119,25,54,145,19
"red maple",2020,"budburst",166766,121.714285714286,124,7,111,133,10
"red maple",2020,"budburst",166767,123.4,126,5,112,133,6
"red maple",2020,"Colored leaves",166763,260.166666666667,261,36,206,306,52.25
"red maple",2020,"Colored leaves",166764,273.88,278,25,220,306,33
"red maple",2020,"Colored leaves",166765,252.027777777778,260.5,36,155,306,45.25
"red maple",2020,"Colored leaves",166766,289.8125,290.5,16,258,319,29.75
"red maple",2020,"Colored leaves",166767,287.866666666667,290,15,258,313,31
"red maple",2020,"flowers",166763,92.2173913043478,92,23,75,114,19.5
"red maple",2020,"flowers",166764,91.0555555555556,91.5,18,75,114,19
"red maple",2020,"flowers",166765,89.5,89,24,71,114,19.75
"red maple",2020,"flowers",166766,86,85,7,71,100,16
"red maple",2020,"flowers",166767,96.5,94.5,10,71,126,25.5
"red maple",2020,"Fruits",166763,135.769230769231,134.5,26,111,162,20
"red maple",2020,"Fruits",166766,139,139,1,139,139,0
"red maple",2020,"Fruits",166767,136.8,136,10,114,163,19.25
"red maple",2020,"Increasing leaf size",166763,136.411764705882,133,17,124,159,17
"red maple",2020,"Increasing leaf size",166764,132.7,133,20,119,159,13.75
"red maple",2020,"Increasing leaf size",166765,131.578947368421,126,19,120,159,13.5
"red maple",2020,"Increasing leaf size",166766,136.25,136,8,120,159,15.75
"red maple",2020,"Increasing leaf size",166767,136.25,136,8,120,159,15.75
"red maple",2020,"leaf drop",166763,275.96,278,25,226,321,42
"red maple",2020,"leaf drop",166764,262.363636363636,282,22,69,321,41
"red maple",2020,"leaf drop",166765,270.931034482759,277,29,178,321,33
"red maple",2020,"leaf drop",166766,299.375,305.5,16,264,329,29.25
"red maple",2020,"leaf drop",166767,298.066666666667,305,15,264,329,29.5
"red maple",2020,"leafout",166763,208.256756756757,209.5,74,124,306,105.25
"red maple",2020,"leafout",166764,206.066666666667,206,75,119,306,111
"red maple",2020,"leafout",166765,204.520547945205,206,73,120,306,113
"red maple",2020,"leafout",166766,224,228.5,44,120,319,111.25
"red maple",2020,"leafout",166767,224.119047619048,228.5,42,120,313,106.5
"red maple",2020,"Open flowers",166763,93.75,96.5,20,75,114,19.75
"red maple",2020,"Open flowers",166764,88.6,91,15,75,101,17.5
"red maple",2020,"Open flowers",166765,89.2272727272727,89,22,72,111,18
"red maple",2020,"Open flowers",166766,88.5,88,6,75,100,13.5
"red maple",2020,"Open flowers",166767,99.3333333333333,98,9,75,126,26
"red maple",2020,"Pollen release (flowers)",166763,96.5,96.5,4,92,101,3
"red maple",2020,"Pollen release (flowers)",166764,96.5,96.5,4,92,101,3
"red maple",2020,"Pollen release (flowers)",166765,84.3636363636364,80,11,75,101,19
"red maple",2020,"Pollen release (flowers)",166766,82,82,1,82,82,0
"red maple",2020,"Pollen release (flowers)",166767,82,82,1,82,82,0
"red maple",2020,"Recent fruit or seed drop",166763,156,155.5,6,148,163,7.75
"red maple",2020,"Recent fruit or seed drop",166767,163,163,1,163,163,0
"red maple",2020,"Ripe fruits",166763,150.714285714286,152,7,139,162,10
"red maple",2020,"Ripe fruits",166764,114,114,1,114,114,0
"red maple",2020,"Ripe fruits",166767,159.5,159.5,2,156,163,3.5
"river birch",2015,"budburst",86258,186.5,177.5,14,138,247,55.5
"river birch",2015,"budburst",86259,196.666666666667,186.5,18,138,358,48.5
"river birch",2015,"budburst",86260,189.133333333333,182,15,142,247,39.5
"river birch",2015,"budburst",86261,152.666666666667,142,3,139,177,19
"river birch",2015,"budburst",87754,187.176470588235,182,17,138,247,42
"river birch",2015,"Colored leaves",86258,276.434782608696,288,23,202,324,47.5
"river birch",2015,"Colored leaves",86259,273.133333333333,280,30,177,330,57
"river birch",2015,"Colored leaves",86260,272.321428571429,270.5,28,218,320,44.5
"river birch",2015,"Colored leaves",86261,273.642857142857,274.5,14,222,313,33.75
"river birch",2015,"Colored leaves",87754,268.612903225806,270,31,202,330,60.5
"river birch",2015,"flowers",86258,266.84,282,25,138,360,70
"river birch",2015,"flowers",86259,254,262,29,138,360,129
"river birch",2015,"flowers",86260,245.558823529412,250.5,34,138,360,121.5
"river birch",2015,"flowers",86261,192.444444444444,164,9,138,288,108
"river birch",2015,"flowers",87754,257,324,11,138,360,180.5
"river birch",2015,"Fruits",86258,150,150,1,150,150,0
"river birch",2015,"Fruits",86259,167,167,1,167,167,0
"river birch",2015,"Fruits",86260,167,167,1,167,167,0
"river birch",2015,"Fruits",86261,160.333333333333,164,3,150,167,8.5
"river birch",2015,"Fruits",87754,167,167,1,167,167,0
"river birch",2015,"Increasing leaf size",86258,148.666666666667,150,3,138,158,10
"river birch",2015,"Increasing leaf size",86259,138,138,1,138,138,0
"river birch",2015,"Increasing leaf size",86260,150,150,1,150,150,0
"river birch",2015,"Increasing leaf size",86261,138.5,138.5,2,138,139,0.5
"river birch",2015,"Increasing leaf size",87754,138,138,1,138,138,0
"river birch",2015,"leaf drop",86258,277.681818181818,288.5,22,202,324,49.75
"river birch",2015,"leaf drop",86259,278.392857142857,283,28,202,330,50.25
"river birch",2015,"leaf drop",86260,275.923076923077,274.5,26,218,320,41
"river birch",2015,"leaf drop",86261,279.333333333333,281,12,243,313,26.75
"river birch",2015,"leaf drop",87754,270.866666666667,274,30,202,330,59.5
"river birch",2015,"leafout",86258,234.214285714286,238,56,138,324,89
"river birch",2015,"leafout",86259,237.321428571429,241.5,56,138,330,92.5
"river birch",2015,"leafout",86260,230.596153846154,232.5,52,138,320,84.5
"river birch",2015,"leafout",86261,223.441176470588,225.5,34,138,313,90.5
"river birch",2015,"leafout",87754,234.964285714286,238,56,138,330,89
"river birch",2015,"Open flowers",86258,169.5,174.5,4,138,191,38
"river birch",2015,"Open flowers",86259,162.75,165.5,4,138,182,13.25
"river birch",2015,"Open flowers",86260,156.75,161,4,138,167,11.75
"river birch",2015,"Open flowers",86261,153.2,158,5,138,167,25
"river birch",2015,"Open flowers",87754,156.75,161,4,138,167,11.75
"river birch",2015,"Pollen release (flowers)",86259,138,138,1,138,138,0
"river birch",2015,"Pollen release (flowers)",86260,151,151,2,138,164,13
"river birch",2015,"Pollen release (flowers)",86261,138,138,1,138,138,0
"river birch",2015,"Pollen release (flowers)",87754,138,138,1,138,138,0
"river birch",2015,"Recent fruit or seed drop",86259,165.333333333333,165,3,164,167,1.5
"river birch",2015,"Recent fruit or seed drop",86260,163.5,164.5,4,158,167,3
"river birch",2015,"Recent fruit or seed drop",86261,165.5,165.5,2,164,167,1.5
"river birch",2015,"Recent fruit or seed drop",87754,165.333333333333,165,3,164,167,1.5
"river birch",2015,"Ripe fruits",86259,167,167,1,167,167,0
"river birch",2015,"Ripe fruits",86260,167,167,1,167,167,0
"river birch",2015,"Ripe fruits",86261,165.5,165.5,2,164,167,1.5
"river birch",2015,"Ripe fruits",87754,167,167,1,167,167,0
"river birch",2016,"budburst",86258,132.542857142857,130,35,104,203,23.5
"river birch",2016,"budburst",86259,163.863636363636,147,66,99,288,62.75
"river birch",2016,"budburst",86260,160.256756756757,144,74,111,288,65.75
"river birch",2016,"budburst",86261,137.25,130,28,114,194,27.25
"river birch",2016,"budburst",87754,147.829787234043,133,47,104,276,33.5
"river birch",2016,"Colored leaves",86258,290.4,297,15,160,324,29.5
"river birch",2016,"Colored leaves",86259,266.363636363636,281,44,119,336,60.75
"river birch",2016,"Colored leaves",86260,282.888888888889,291,36,160,330,42.75
"river birch",2016,"Colored leaves",86261,288.076923076923,305,13,160,324,23
"river birch",2016,"Colored leaves",87754,285.058823529412,297,17,160,324,31
"river birch",2016,"flowers",86258,129.186046511628,129,43,77,306,29
"river birch",2016,"flowers",86259,137.716981132075,130,53,77,299,31
"river birch",2016,"flowers",86260,137.090909090909,130,55,77,299,26
"river birch",2016,"flowers",86261,130.583333333333,130,24,77,160,24
"river birch",2016,"flowers",87754,125.621621621622,129,37,101,160,26
"river birch",2016,"Fruits",86258,154.428571428571,154,7,147,167,12.5
"river birch",2016,"Fruits",86259,159.833333333333,161.5,12,147,175,15
"river birch",2016,"Fruits",86260,158.25,158,16,147,175,17
"river birch",2016,"Fruits",86261,152,148,4,147,165,6
"river birch",2016,"Fruits",87754,148.727272727273,154,11,111,171,16.5
"river birch",2016,"Increasing leaf size",86258,178.58064516129,160,31,132,271,62
"river birch",2016,"Increasing leaf size",86259,171.041666666667,152.5,48,119,271,67.75
"river birch",2016,"Increasing leaf size",86260,173.039215686275,155,51,125,271,58
"river birch",2016,"Increasing leaf size",86261,183,169,34,130,271,71.25
"river birch",2016,"Increasing leaf size",87754,176.263157894737,157,38,130,271,62.75
"river birch",2016,"leaf drop",86258,298.461538461538,299,13,246,324,23
"river birch",2016,"leaf drop",86259,284.848484848485,293,33,196,336,48
"river birch",2016,"leaf drop",86260,283.09375,291,32,210,324,43.75
"river birch",2016,"leaf drop",86261,251.357142857143,296,14,101,324,99.5
"river birch",2016,"leaf drop",87754,262.933333333333,297,15,115,324,47
"river birch",2016,"leafout",86258,209.824561403509,200,57,121,324,129
"river birch",2016,"leafout",86259,211.042105263158,196,95,119,336,126
"river birch",2016,"leafout",86260,211.009900990099,194,101,125,330,121
"river birch",2016,"leafout",86261,217.4,207,45,130,324,117
"river birch",2016,"leafout",87754,206.854838709677,191.5,62,130,324,114.25
"river birch",2016,"Open flowers",86258,132.9375,132,16,111,165,24.75
"river birch",2016,"Open flowers",86259,130.571428571429,131,28,114,159,18.25
"river birch",2016,"Open flowers",86260,131.034482758621,132,29,111,165,21
"river birch",2016,"Open flowers",86261,138.1,135.5,10,121,159,16.5
"river birch",2016,"Open flowers",87754,131.8125,132,16,111,151,21.5
"river birch",2016,"Pollen release (flowers)",86258,138,135.5,4,121,160,31.5
"river birch",2016,"Pollen release (flowers)",86259,129.272727272727,130,22,114,160,12.75
"river birch",2016,"Pollen release (flowers)",86260,136.6875,135.5,16,120,160,12
"river birch",2016,"Pollen release (flowers)",86261,135.571428571429,132,7,121,160,15
"river birch",2016,"Pollen release (flowers)",87754,134,121,3,121,160,19.5
"river birch",2016,"Recent fruit or seed drop",86258,169,169,2,165,173,4
"river birch",2016,"Recent fruit or seed drop",86259,173.5,172,6,165,189,5.75
"river birch",2016,"Recent fruit or seed drop",86260,167.111111111111,168,9,161,175,9
"river birch",2016,"Recent fruit or seed drop",86261,169,169,2,165,173,4
"river birch",2016,"Recent fruit or seed drop",87754,146.2,165,5,111,173,60
"river birch",2016,"Ripe fruits",86258,165,165,1,165,165,0
"river birch",2016,"Ripe fruits",86259,168,168,5,161,175,6
